transaction_id,customer_id,amount,payment_method,transaction_status,failure_reason,retry_count,previous_success_rate,customer_value,checkout_duration,days_overdue,revenue_at_risk,recovered
TX01123,CUST1021,31996.74,Wallet,Success,None,3,0.75,Low,105.4,29,0.0,1
TX01124,CUST0997,16123.21,UPI,Success,Network_Error,0,0.75,Medium,75.3,25,0.0,1
TX01125,CUST1435,3044.43,UPI,Success,Timeout,1,0.61,High,410.2,13,0.0,1
TX01126,CUST0951,7053.96,UPI,Failed,Insufficient_Funds,0,0.89,Medium,136.2,2,7053.96,0
TX01127,CUST0289,246.28,NetBanking,Success,Timeout,2,1.0,Low,403.5,22,0.0,1
TX01128,CUST1278,45180.54,Card,Failed,Bank_Decline,3,0.82,Low,518.5,16,45180.54,0
TX01129,CUST0196,1425.98,Card,Failed,Timeout,3,0.69,Low,394.7,10,1425.98,0
TX01130,CUST0598,10630.9,UPI,Overdue,Network_Error,0,0.26,Low,80.4,23,10630.9,0
TX01131,CUST0517,20929.89,Wallet,Success,Authentication_Failed,0,0.78,Low,348.4,7,0.0,1
TX01132,CUST0865,17957.25,UPI,Success,Authentication_Failed,0,0.77,Low,242.2,7,0.0,1
TX01133,CUST1142,45603.95,UPI,Success,Insufficient_Funds,3,0.82,Medium,212.6,24,0.0,1
TX01134,CUST0806,2206.39,Wallet,Success,Insufficient_Funds,1,0.3,Medium,197.9,30,0.0,1
TX01135,CUST1183,25708.29,UPI,Subscription_Failed,Timeout,3,0.72,Low,558.4,3,25708.29,0
TX01136,CUST0815,34087.88,NetBanking,Failed,Insufficient_Funds,1,0.44,Low,448.1,14,34087.88,0
TX01137,CUST0228,46598.56,UPI,Failed,None,2,0.81,Low,89.0,15,46598.56,0
TX01138,CUST0216,31094.49,NetBanking,Success,Network_Error,1,0.39,Low,290.8,21,0.0,1
TX01139,CUST0948,40227.01,UPI,Failed,Bank_Decline,0,0.75,Low,197.8,30,40227.01,1
TX01140,CUST0015,4369.5,Card,Success,Bank_Decline,1,0.44,Low,587.0,10,0.0,1
TX01141,CUST1181,19419.79,Wallet,Failed,Timeout,1,0.21,Medium,587.0,27,19419.79,0
TX01142,CUST1285,18822.57,Card,Failed,Bank_Decline,3,0.71,High,198.5,6,18822.57,0
TX01143,CUST1181,44337.15,UPI,Success,Timeout,0,0.29,Low,217.7,17,0.0,1
TX01144,CUST0047,7738.28,UPI,Success,Insufficient_Funds,2,0.73,Medium,363.7,5,0.0,1
TX01145,CUST0324,7763.93,NetBanking,Abandoned,Insufficient_Funds,1,0.94,Low,292.8,23,7763.93,1
TX01146,CUST0844,16562.2,UPI,Success,None,2,0.98,High,135.7,30,0.0,1
TX01147,CUST0130,2912.41,UPI,Success,None,0,0.39,Low,399.6,3,0.0,1
TX01148,CUST1435,9286.41,UPI,Success,Network_Error,1,0.85,Low,207.1,4,0.0,1
TX01149,CUST0095,48267.44,Card,Success,Bank_Decline,3,0.48,Low,395.7,23,0.0,1
TX01150,CUST0627,21523.56,NetBanking,Abandoned,None,2,0.92,Low,236.4,2,21523.56,0
TX01151,CUST0755,31674.56,Card,Failed,Network_Error,3,0.83,Medium,423.1,5,31674.56,1
TX01152,CUST1316,36360.34,NetBanking,Abandoned,Authentication_Failed,2,0.26,High,404.0,13,36360.34,1
TX01153,CUST0794,18474.68,Card,Success,None,0,0.53,Medium,310.2,0,0.0,1
TX01154,CUST1307,7531.91,UPI,Abandoned,Network_Error,1,0.47,Low,425.8,19,7531.91,0
TX01155,CUST0069,10487.73,Card,Subscription_Failed,Timeout,2,0.83,Medium,282.0,13,10487.73,0
TX01156,CUST0011,15800.67,Card,Success,Timeout,3,0.53,Medium,78.5,5,0.0,1
TX01157,CUST1278,31876.21,NetBanking,Success,Network_Error,2,0.75,Medium,117.4,2,0.0,1
TX01158,CUST0872,20034.37,NetBanking,Subscription_Failed,Insufficient_Funds,2,0.68,Medium,155.1,16,20034.37,0
TX01159,CUST0550,539.37,Card,Success,Authentication_Failed,2,0.98,Medium,47.3,21,0.0,1
TX01160,CUST1158,26265.68,NetBanking,Success,Network_Error,2,0.95,Medium,429.7,13,0.0,1
TX01161,CUST0712,46091.37,NetBanking,Success,None,2,0.54,Medium,226.8,18,0.0,1
TX01162,CUST0023,40641.47,NetBanking,Success,Insufficient_Funds,2,0.78,Low,65.2,23,0.0,1
TX01163,CUST0815,41295.53,Wallet,Success,Network_Error,3,0.86,Low,493.8,6,0.0,1
TX01164,CUST0346,39793.89,NetBanking,Success,Bank_Decline,2,0.92,Medium,413.4,10,0.0,1
TX01165,CUST0302,16321.8,Wallet,Failed,None,2,0.25,High,276.8,6,16321.8,0
TX01166,CUST0363,38306.65,Wallet,Success,None,2,0.44,Low,156.0,12,0.0,1
TX01167,CUST0396,7329.44,NetBanking,Subscription_Failed,Timeout,1,0.46,High,99.5,27,7329.44,0
TX01168,CUST0218,32954.26,Card,Success,Bank_Decline,0,0.55,Low,280.4,23,0.0,1
TX01169,CUST0141,32150.11,NetBanking,Overdue,Bank_Decline,0,0.34,Low,532.3,22,32150.11,0
TX01170,CUST0958,1473.38,UPI,Overdue,None,0,0.6,Low,121.2,20,1473.38,0
TX01171,CUST1234,39440.91,Card,Abandoned,Authentication_Failed,3,0.73,High,345.5,25,39440.91,0
TX01172,CUST0985,45181.76,Wallet,Overdue,Insufficient_Funds,3,0.6,Low,577.4,23,45181.76,0
TX01173,CUST0993,13517.28,Wallet,Failed,Timeout,3,0.73,Low,385.9,13,13517.28,0
TX01174,CUST0828,40657.06,Card,Subscription_Failed,Bank_Decline,2,0.25,Low,269.6,23,40657.06,0
TX01175,CUST0683,4303.82,Card,Success,Timeout,0,0.9,Medium,432.7,10,0.0,1
TX01176,CUST1484,30078.4,NetBanking,Success,None,2,0.95,High,496.5,7,0.0,1
TX01177,CUST1004,24385.21,Wallet,Abandoned,Insufficient_Funds,1,0.69,Low,358.4,30,24385.21,0
TX01178,CUST0356,27386.99,UPI,Success,Network_Error,0,0.91,Medium,524.4,11,0.0,1
TX01179,CUST1008,46325.02,NetBanking,Subscription_Failed,Bank_Decline,1,0.31,High,313.6,14,46325.02,0
TX01180,CUST1348,43591.5,Card,Subscription_Failed,Insufficient_Funds,1,0.84,Low,499.7,9,43591.5,0
TX01181,CUST1157,39297.17,Wallet,Success,Timeout,2,0.3,Medium,571.7,21,0.0,1
TX01182,CUST0888,13830.18,Card,Abandoned,None,0,0.53,Low,305.7,1,13830.18,1
TX01183,CUST0127,45608.57,Card,Success,Insufficient_Funds,1,0.46,Low,367.0,23,0.0,1
TX01184,CUST1130,5055.88,Card,Success,Network_Error,0,0.67,Medium,369.6,12,0.0,1
TX01185,CUST1009,42695.79,NetBanking,Success,Insufficient_Funds,1,0.44,Medium,471.0,9,0.0,1
TX01186,CUST0604,16542.37,UPI,Success,None,1,0.71,Low,495.5,30,0.0,1
TX01187,CUST1402,2877.86,UPI,Failed,Timeout,2,0.49,Low,26.1,16,2877.86,0
TX01188,CUST1014,33533.98,Wallet,Failed,Bank_Decline,0,0.89,High,442.7,24,33533.98,1
TX01189,CUST0051,11717.74,Card,Success,Bank_Decline,2,0.71,Medium,472.5,24,0.0,1
TX01190,CUST1053,12329.84,UPI,Abandoned,Authentication_Failed,2,0.37,Low,423.3,21,12329.84,0
TX01191,CUST1486,15441.15,Card,Failed,Timeout,2,0.47,Low,431.1,9,15441.15,0
TX01192,CUST1320,3371.5,Wallet,Success,Authentication_Failed,2,0.88,Low,34.4,21,0.0,1
TX01193,CUST1321,9020.93,Card,Success,Authentication_Failed,2,0.51,Low,270.8,5,0.0,1
TX01194,CUST0779,455.95,UPI,Subscription_Failed,None,1,0.63,Medium,492.7,26,455.95,1
TX01195,CUST1431,22381.39,Card,Subscription_Failed,None,0,0.72,Medium,561.1,19,22381.39,1
TX01196,CUST0814,4395.92,UPI,Success,None,0,0.48,Low,145.4,0,0.0,1
TX01197,CUST1429,34196.1,Wallet,Success,Network_Error,2,0.44,Medium,351.7,16,0.0,1
TX01198,CUST1370,11934.02,Card,Abandoned,Timeout,0,0.58,Low,484.6,0,11934.02,1
TX01199,CUST0420,47189.99,UPI,Failed,Bank_Decline,1,0.37,Medium,453.9,4,47189.99,0
TX01200,CUST1206,43588.33,Wallet,Success,Timeout,2,0.43,Low,375.1,28,0.0,1
TX01201,CUST0983,14614.16,Card,Failed,None,3,0.25,Low,21.0,14,14614.16,0
TX01202,CUST0825,39204.13,Wallet,Success,Network_Error,3,0.44,Low,437.1,22,0.0,1
TX01203,CUST1025,40201.6,UPI,Abandoned,Timeout,1,0.46,Medium,466.2,0,40201.6,0
TX01204,CUST0567,49330.84,Card,Success,Timeout,1,0.97,Low,436.5,16,0.0,1
TX01205,CUST0371,29972.43,Card,Success,Authentication_Failed,3,0.67,Low,461.8,13,0.0,1
TX01206,CUST0936,4281.89,Card,Success,Timeout,2,0.83,Low,264.2,12,0.0,1
TX01207,CUST0661,32412.49,Wallet,Overdue,Authentication_Failed,1,0.24,Low,596.3,27,32412.49,0
TX01208,CUST1455,31323.99,Wallet,Abandoned,Authentication_Failed,3,0.29,Low,464.8,10,31323.99,0
TX01209,CUST0969,31989.86,UPI,Abandoned,Insufficient_Funds,2,0.85,Medium,351.4,11,31989.86,0
TX01210,CUST1333,15495.85,NetBanking,Failed,None,1,0.7,Low,561.2,5,15495.85,0
TX01211,CUST1161,43012.04,Card,Success,Network_Error,0,0.35,Medium,545.8,10,0.0,1
TX01212,CUST0202,47981.71,Card,Subscription_Failed,Authentication_Failed,0,0.52,High,490.6,1,47981.71,1
TX01213,CUST1460,11042.08,UPI,Success,Timeout,0,0.63,Medium,342.6,17,0.0,1
TX01214,CUST0313,4589.98,Card,Abandoned,Authentication_Failed,2,0.87,Medium,321.0,11,4589.98,1
TX01215,CUST0117,9887.84,Wallet,Success,Authentication_Failed,1,0.25,Medium,203.9,28,0.0,1
TX01216,CUST0937,41063.5,Wallet,Success,Authentication_Failed,3,0.68,High,158.0,22,0.0,1
TX01217,CUST0575,33896.9,Card,Success,Bank_Decline,1,0.77,Low,312.3,14,0.0,1
TX01218,CUST0244,31875.16,Card,Abandoned,Bank_Decline,0,0.98,Medium,350.9,8,31875.16,1
TX01219,CUST0537,20209.3,Wallet,Subscription_Failed,Bank_Decline,0,0.85,High,154.3,7,20209.3,0
TX01220,CUST0075,28975.83,Card,Failed,Bank_Decline,2,0.42,Low,554.3,17,28975.83,0
TX01221,CUST0386,15532.13,Wallet,Success,Insufficient_Funds,3,0.77,Low,338.8,15,0.0,1
TX01222,CUST1234,23964.56,NetBanking,Overdue,Authentication_Failed,2,0.81,High,320.6,29,23964.56,0
TX01223,CUST0475,39694.54,NetBanking,Success,Insufficient_Funds,3,0.78,Medium,267.0,22,0.0,1
TX01224,CUST0418,49065.83,Card,Abandoned,Timeout,1,0.86,Low,44.3,20,49065.83,0
TX01225,CUST0347,46637.95,Card,Failed,None,2,0.92,Medium,530.6,28,46637.95,0
TX01226,CUST0640,46706.52,Card,Success,Network_Error,2,0.28,Low,197.0,26,0.0,1
TX01227,CUST0939,20230.74,Wallet,Success,Insufficient_Funds,2,0.28,Low,389.1,9,0.0,1
TX01228,CUST0955,23545.74,NetBanking,Success,Bank_Decline,0,0.84,Medium,368.4,11,0.0,1
TX01229,CUST0876,35340.64,NetBanking,Success,Bank_Decline,0,0.4,Medium,354.8,29,0.0,1
TX01230,CUST0763,46125.16,UPI,Success,Timeout,3,0.25,Medium,320.2,28,0.0,1
TX01231,CUST1203,7271.31,UPI,Success,Authentication_Failed,1,0.52,Low,117.0,19,0.0,1
TX01232,CUST1206,15351.24,Card,Success,Network_Error,2,0.86,Medium,175.6,11,0.0,1
TX01233,CUST0664,7134.49,Wallet,Failed,Insufficient_Funds,0,0.3,Low,319.3,29,7134.49,0
TX01234,CUST0025,30678.02,Card,Subscription_Failed,Authentication_Failed,2,0.74,Medium,475.7,9,30678.02,1
TX01235,CUST1204,15453.79,NetBanking,Success,Authentication_Failed,3,0.2,Low,264.9,13,0.0,1
TX01236,CUST0710,16440.17,Card,Success,None,3,0.29,Low,130.3,3,0.0,1
TX01237,CUST1185,3731.61,Card,Success,None,1,0.48,High,61.9,14,0.0,1
TX01238,CUST0177,17619.84,NetBanking,Success,Insufficient_Funds,3,0.27,Low,401.2,19,0.0,1
TX01239,CUST0285,43152.33,NetBanking,Abandoned,Insufficient_Funds,2,0.88,Medium,259.8,8,43152.33,0
TX01240,CUST0063,11807.03,NetBanking,Failed,Insufficient_Funds,1,0.89,Low,84.0,6,11807.03,0
TX01241,CUST1003,34820.34,NetBanking,Subscription_Failed,Insufficient_Funds,1,0.8,Low,407.9,6,34820.34,0
TX01242,CUST0662,31555.49,UPI,Success,Bank_Decline,0,0.39,Low,132.5,29,0.0,1
TX01243,CUST0666,43201.53,Wallet,Failed,Authentication_Failed,2,0.62,Medium,310.3,19,43201.53,1
TX01244,CUST0156,6787.94,Wallet,Success,Authentication_Failed,3,0.35,Low,190.7,8,0.0,1
TX01245,CUST1493,48883.98,NetBanking,Abandoned,Bank_Decline,0,0.43,Medium,559.7,23,48883.98,0
TX01246,CUST1073,29214.91,Wallet,Subscription_Failed,Authentication_Failed,2,0.61,Medium,144.7,9,29214.91,0
TX01247,CUST0967,49774.61,Wallet,Failed,Insufficient_Funds,2,0.79,Low,257.8,19,49774.61,0
TX01248,CUST0849,45593.43,Wallet,Abandoned,Network_Error,1,0.28,Low,576.1,12,45593.43,0
TX01249,CUST1108,11231.56,Wallet,Success,None,1,0.44,Low,198.0,5,0.0,1
TX01250,CUST1385,2996.87,NetBanking,Subscription_Failed,None,2,0.94,High,390.3,3,2996.87,1
TX01251,CUST0689,12930.83,Card,Success,Authentication_Failed,0,0.54,Low,196.9,16,0.0,1
TX01252,CUST0148,26472.67,Card,Success,Network_Error,1,0.95,Low,75.3,20,0.0,1
TX01253,CUST0342,8745.5,Card,Success,None,1,0.99,Low,380.3,25,0.0,1
TX01254,CUST0476,8539.5,UPI,Overdue,Network_Error,2,0.62,Medium,550.5,13,8539.5,1
TX01255,CUST1087,23237.16,Wallet,Subscription_Failed,Bank_Decline,2,0.43,Medium,277.0,26,23237.16,0
TX01256,CUST1384,1856.74,NetBanking,Subscription_Failed,Timeout,1,0.83,High,379.4,2,1856.74,1
TX01257,CUST0561,6270.03,NetBanking,Subscription_Failed,Authentication_Failed,0,0.33,High,369.3,0,6270.03,1
TX01258,CUST0327,20909.89,UPI,Success,Bank_Decline,1,0.4,Low,254.9,17,0.0,1
TX01259,CUST1165,3343.87,NetBanking,Subscription_Failed,Bank_Decline,2,0.83,Low,372.8,1,3343.87,0
TX01260,CUST0990,19958.4,Card,Overdue,Network_Error,1,0.55,Medium,163.0,7,19958.4,1
TX01261,CUST0215,23805.51,UPI,Success,Authentication_Failed,2,0.36,High,233.0,15,0.0,1
TX01262,CUST0435,22673.08,NetBanking,Success,Bank_Decline,1,0.72,Low,271.0,3,0.0,1
TX01263,CUST0952,43484.91,UPI,Failed,Insufficient_Funds,2,0.79,Low,519.8,18,43484.91,0
TX01264,CUST0723,26597.11,UPI,Overdue,Bank_Decline,2,0.3,High,215.5,19,26597.11,0
TX01265,CUST1342,23505.43,NetBanking,Subscription_Failed,Insufficient_Funds,0,0.42,Low,384.7,9,23505.43,0
TX01266,CUST0032,20653.32,Card,Subscription_Failed,Timeout,2,0.38,Low,135.9,16,20653.32,0
TX01267,CUST0670,40917.64,NetBanking,Overdue,Insufficient_Funds,1,0.5,High,159.0,16,40917.64,0
TX01268,CUST0285,44773.82,Wallet,Subscription_Failed,Insufficient_Funds,2,0.81,Medium,392.6,20,44773.82,1
TX01269,CUST1329,42691.47,Wallet,Abandoned,Network_Error,3,0.77,Low,459.8,6,42691.47,1
TX01270,CUST0429,33742.62,NetBanking,Failed,Bank_Decline,1,0.73,Low,282.6,8,33742.62,1
TX01271,CUST0286,7040.61,Card,Success,Timeout,0,0.21,Low,207.7,6,0.0,1
TX01272,CUST1168,13988.12,Wallet,Failed,Bank_Decline,1,0.31,High,547.1,26,13988.12,0
TX01273,CUST1448,2493.94,Wallet,Success,Insufficient_Funds,0,0.38,High,90.1,20,0.0,1
TX01274,CUST1043,46555.04,NetBanking,Subscription_Failed,None,3,0.42,Medium,435.2,2,46555.04,0
TX01275,CUST0018,33107.77,NetBanking,Success,Insufficient_Funds,0,0.32,Low,417.2,23,0.0,1
TX01276,CUST0769,37368.87,NetBanking,Success,Bank_Decline,2,0.53,Low,417.2,11,0.0,1
TX01277,CUST0590,15716.27,UPI,Success,Timeout,3,0.26,Medium,561.9,22,0.0,1
TX01278,CUST1395,42313.55,UPI,Failed,None,3,0.8,Low,439.6,3,42313.55,1
TX01279,CUST1199,13128.24,UPI,Success,Timeout,0,0.83,Medium,187.9,16,0.0,1
TX01280,CUST1010,281.86,NetBanking,Success,Network_Error,1,0.66,Medium,218.5,28,0.0,1
TX01281,CUST0194,18945.47,Card,Success,Insufficient_Funds,0,0.27,Low,240.8,2,0.0,1
TX01282,CUST0502,28623.92,Wallet,Success,Insufficient_Funds,0,0.91,High,28.2,10,0.0,1
TX01283,CUST0988,24039.5,UPI,Success,Network_Error,3,0.97,Low,549.0,7,0.0,1
TX01284,CUST1137,43131.39,Card,Success,Bank_Decline,2,0.36,Medium,53.4,1,0.0,1
TX01285,CUST0114,5449.18,NetBanking,Success,Insufficient_Funds,1,0.76,Low,422.9,24,0.0,1
TX01286,CUST1246,27780.41,UPI,Success,Bank_Decline,0,0.87,Medium,440.8,13,0.0,1
TX01287,CUST0947,25746.37,NetBanking,Success,Timeout,2,0.63,Medium,507.8,3,0.0,1
TX01288,CUST0831,14213.37,Card,Success,None,2,0.46,Low,336.5,30,0.0,1
TX01289,CUST1288,41146.96,UPI,Subscription_Failed,None,1,0.58,Low,437.9,15,41146.96,0
TX01290,CUST0925,37691.86,UPI,Success,None,2,0.61,Low,188.6,13,0.0,1
TX01291,CUST0055,36696.39,UPI,Success,Authentication_Failed,0,0.52,Low,449.9,6,0.0,1
TX01292,CUST0800,43834.39,UPI,Success,Network_Error,3,0.94,Medium,212.6,9,0.0,1
TX01293,CUST0778,36194.67,Card,Success,None,2,0.8,Low,542.7,11,0.0,1
TX01294,CUST1482,11745.7,UPI,Success,Insufficient_Funds,3,0.39,Low,106.4,22,0.0,1
TX01295,CUST0162,35337.02,Wallet,Success,Network_Error,1,0.67,Low,196.3,27,0.0,1
TX01296,CUST1404,15523.6,Wallet,Failed,Timeout,1,0.75,Medium,304.3,7,15523.6,1
TX01297,CUST0087,12260.3,NetBanking,Failed,Timeout,2,0.31,Medium,467.8,22,12260.3,0
TX01298,CUST0055,3835.58,UPI,Success,Timeout,3,0.49,Low,451.8,10,0.0,1
TX01299,CUST1202,37252.62,Wallet,Abandoned,Timeout,0,0.92,Medium,134.3,19,37252.62,1
TX01300,CUST1415,35607.85,Wallet,Success,Authentication_Failed,3,0.65,Medium,95.1,12,0.0,1
TX01301,CUST1373,11878.07,Wallet,Overdue,Bank_Decline,2,0.37,Low,189.3,11,11878.07,0
TX01302,CUST1032,37519.08,Card,Success,Bank_Decline,3,0.3,Medium,295.4,6,0.0,1
TX01303,CUST0833,45908.48,UPI,Failed,None,3,0.61,Low,328.0,20,45908.48,0
TX01304,CUST0313,5579.84,Card,Success,Authentication_Failed,1,0.64,Low,263.2,30,0.0,1
TX01305,CUST0759,11785.3,Card,Subscription_Failed,Bank_Decline,2,0.47,Medium,401.2,11,11785.3,0
TX01306,CUST0443,37562.99,Wallet,Success,Timeout,3,0.7,Low,262.3,9,0.0,1
TX01307,CUST0328,13870.43,Wallet,Success,Bank_Decline,2,0.25,Medium,568.3,6,0.0,1
TX01308,CUST1078,31308.27,NetBanking,Failed,Network_Error,0,0.32,Low,164.0,18,31308.27,0
TX01309,CUST0761,4241.98,UPI,Success,None,2,0.64,Low,380.1,25,0.0,1
TX01310,CUST1263,22719.68,UPI,Abandoned,Bank_Decline,0,0.25,Medium,370.7,26,22719.68,0
TX01311,CUST1253,37006.75,Wallet,Failed,Network_Error,2,0.9,Medium,176.1,6,37006.75,0
TX01312,CUST0579,34388.39,Wallet,Success,Insufficient_Funds,2,0.31,Medium,252.9,22,0.0,1
TX01313,CUST1075,40790.59,UPI,Success,Network_Error,3,0.74,Low,225.6,17,0.0,1
TX01314,CUST1007,43897.12,NetBanking,Success,Network_Error,3,0.51,Medium,111.8,23,0.0,1
TX01315,CUST1288,38704.54,Wallet,Failed,Timeout,0,0.52,High,291.6,22,38704.54,1
TX01316,CUST1442,33645.07,NetBanking,Success,Timeout,0,0.81,Low,238.1,24,0.0,1
TX01317,CUST0096,1779.78,Card,Failed,None,1,0.6,Medium,115.2,11,1779.78,0
TX01318,CUST1112,26841.34,Wallet,Overdue,Timeout,3,0.78,Medium,275.4,3,26841.34,0
TX01319,CUST1102,2077.35,Card,Success,Network_Error,0,0.6,Low,258.9,24,0.0,1
TX01320,CUST1312,40441.78,Wallet,Overdue,Authentication_Failed,3,0.67,Low,87.5,0,40441.78,0
TX01321,CUST1144,16172.08,Card,Failed,Timeout,2,0.81,Low,87.4,4,16172.08,1
TX01322,CUST0814,28208.98,Wallet,Success,Timeout,1,0.69,High,392.0,9,0.0,1
TX01323,CUST0491,14116.38,NetBanking,Success,Network_Error,3,0.69,Low,426.9,6,0.0,1
TX01324,CUST0452,39168.51,NetBanking,Abandoned,Insufficient_Funds,3,0.83,Medium,565.3,19,39168.51,0
TX01325,CUST0165,44347.83,NetBanking,Success,Insufficient_Funds,3,0.96,Low,61.3,28,0.0,1
TX01326,CUST0182,20052.4,Card,Success,Bank_Decline,3,0.5,Medium,79.5,30,0.0,1
TX01327,CUST0469,43173.54,NetBanking,Success,None,0,0.66,Low,40.6,6,0.0,1
TX01328,CUST0910,13500.34,Card,Abandoned,Insufficient_Funds,0,0.27,Medium,324.0,29,13500.34,0
TX01329,CUST0735,26826.11,Wallet,Failed,Timeout,1,0.49,Low,377.4,27,26826.11,0
TX01330,CUST0823,42966.32,Card,Failed,Authentication_Failed,2,0.53,High,248.1,30,42966.32,0
TX01331,CUST0944,16428.89,Wallet,Success,Bank_Decline,2,0.87,Medium,480.8,24,0.0,1
TX01332,CUST0007,47711.3,UPI,Subscription_Failed,None,1,0.61,Medium,415.2,12,47711.3,0
TX01333,CUST0330,6269.6,UPI,Overdue,Authentication_Failed,2,0.78,Low,591.6,13,6269.6,0
TX01334,CUST0775,1110.1,UPI,Success,Authentication_Failed,0,0.22,Low,91.4,4,0.0,1
TX01335,CUST0151,45225.94,Card,Success,Timeout,3,0.57,High,44.4,20,0.0,1
TX01336,CUST1109,3618.7,UPI,Subscription_Failed,Network_Error,2,0.92,Low,172.1,1,3618.7,0
TX01337,CUST0147,49596.08,UPI,Abandoned,Network_Error,3,0.38,Low,21.2,13,49596.08,0
TX01338,CUST1405,47579.56,UPI,Failed,Network_Error,3,0.23,Medium,560.2,20,47579.56,0
TX01339,CUST0915,7023.64,Wallet,Overdue,Insufficient_Funds,0,0.55,Low,189.3,7,7023.64,0
TX01340,CUST1309,26971.71,NetBanking,Failed,Network_Error,3,0.76,Low,335.9,19,26971.71,1
TX01341,CUST0700,9409.03,Card,Success,None,2,0.56,Medium,197.7,1,0.0,1
TX01342,CUST0082,21522.13,UPI,Failed,Timeout,0,0.57,Low,155.0,7,21522.13,1
TX01343,CUST0514,3258.97,Wallet,Failed,Insufficient_Funds,1,0.74,Low,99.9,19,3258.97,0
TX01344,CUST0815,11351.44,NetBanking,Overdue,None,0,0.4,Medium,199.0,29,11351.44,0
TX01345,CUST0709,18290.99,NetBanking,Success,Network_Error,2,0.8,Low,373.1,28,0.0,1
TX01346,CUST0746,22044.65,NetBanking,Failed,None,0,0.32,Medium,583.3,4,22044.65,0
TX01347,CUST1023,48879.31,Wallet,Abandoned,Authentication_Failed,2,0.52,Low,339.3,29,48879.31,1
TX01348,CUST1410,40431.71,UPI,Success,Timeout,2,0.72,Medium,324.3,11,0.0,1
TX01349,CUST0707,36923.02,NetBanking,Success,Timeout,0,0.86,Low,30.8,6,0.0,1
TX01350,CUST0471,26944.66,Wallet,Subscription_Failed,None,2,0.83,Low,505.7,26,26944.66,1
TX01351,CUST1143,42031.89,Wallet,Success,Bank_Decline,1,0.78,Low,36.5,20,0.0,1
TX01352,CUST0396,17098.28,Card,Failed,Timeout,2,0.49,Low,544.7,12,17098.28,0
TX01353,CUST0261,35503.18,Wallet,Subscription_Failed,Authentication_Failed,1,0.3,Medium,327.8,14,35503.18,0
TX01354,CUST0805,49690.44,NetBanking,Success,Timeout,1,0.37,Low,109.4,9,0.0,1
TX01355,CUST0934,15868.52,NetBanking,Overdue,Bank_Decline,2,0.89,Medium,276.5,3,15868.52,1
TX01356,CUST1280,33766.07,Wallet,Failed,Timeout,3,0.89,High,597.0,30,33766.07,0
TX01357,CUST0905,42246.88,NetBanking,Success,Timeout,1,0.96,Medium,190.0,15,0.0,1
TX01358,CUST1250,45807.22,Wallet,Success,Bank_Decline,1,0.26,Low,169.0,6,0.0,1
TX01359,CUST1077,35953.05,NetBanking,Overdue,Timeout,0,0.63,Low,79.6,12,35953.05,0
TX01360,CUST0940,14323.67,Card,Success,None,1,0.72,High,362.3,3,0.0,1
TX01361,CUST0854,16448.85,UPI,Success,Insufficient_Funds,1,0.77,Medium,62.6,25,0.0,1
TX01362,CUST1388,1233.75,Card,Success,None,1,0.72,Medium,461.9,11,0.0,1
TX01363,CUST1304,38092.12,Card,Success,Timeout,1,0.82,Low,552.3,19,0.0,1
TX01364,CUST0593,2328.43,UPI,Success,Network_Error,3,0.49,Medium,559.8,30,0.0,1
TX01365,CUST0714,43259.69,NetBanking,Overdue,Network_Error,1,0.34,Medium,73.7,1,43259.69,1
TX01366,CUST1182,6109.3,UPI,Subscription_Failed,Insufficient_Funds,2,0.36,Low,339.4,4,6109.3,0
TX01367,CUST0632,8759.45,Wallet,Success,Timeout,3,0.21,Medium,67.3,7,0.0,1
TX01368,CUST0059,23931.02,UPI,Success,Authentication_Failed,1,0.48,Low,347.5,3,0.0,1
TX01369,CUST0128,36946.44,Card,Failed,Timeout,2,0.27,Low,490.8,26,36946.44,0
TX01370,CUST0736,7122.31,UPI,Success,Network_Error,2,0.46,Medium,327.3,28,0.0,1
TX01371,CUST0721,22115.54,NetBanking,Abandoned,Bank_Decline,3,0.7,Low,524.5,30,22115.54,0
TX01372,CUST1139,24245.99,Card,Subscription_Failed,Insufficient_Funds,3,0.92,Medium,483.0,1,24245.99,0
TX01373,CUST1233,10771.82,Wallet,Subscription_Failed,Bank_Decline,2,0.87,Low,173.2,24,10771.82,0
TX01374,CUST0526,5954.81,NetBanking,Success,Authentication_Failed,3,0.4,Low,381.8,5,0.0,1
TX01375,CUST0521,41853.76,Card,Success,Timeout,3,0.31,Low,14.4,2,0.0,1
TX01376,CUST0552,25222.79,Wallet,Success,Authentication_Failed,0,0.35,High,243.7,28,0.0,1
TX01377,CUST0237,916.19,NetBanking,Success,Bank_Decline,3,0.98,Low,150.4,13,0.0,1
TX01378,CUST1305,40188.47,Wallet,Success,Timeout,0,0.64,Low,562.9,9,0.0,1
TX01379,CUST1383,49043.53,UPI,Subscription_Failed,None,3,0.35,Medium,249.2,10,49043.53,0
TX01380,CUST1225,30375.12,UPI,Subscription_Failed,None,3,0.87,Low,395.9,4,30375.12,0
TX01381,CUST1302,25284.68,Wallet,Overdue,Authentication_Failed,2,0.52,Low,441.9,21,25284.68,0
TX01382,CUST1259,43945.11,UPI,Subscription_Failed,None,0,0.92,Low,466.2,15,43945.11,0
TX01383,CUST0494,47635.34,Wallet,Success,None,3,0.41,Low,444.1,8,0.0,1
TX01384,CUST0004,37775.94,NetBanking,Failed,Network_Error,1,0.51,Low,180.6,20,37775.94,1
